3062500,100,#NAME?
3062500,200,#NAME?
3062610,0,#NAME?
3062620,0,#NAME?
3062630,0,#NAME?
3062641,0,#NAME?
3062649,0,#NAME?
3062691,0,#NAME?
3062699,0,#NAME?
3062711,0,#NAME?
3062712,0,#NAME?
3062719,0,#NAME?
3062721,0,#NAME?
3062722,0,#NAME?
3062729,0,#NAME?
3062731,0,#NAME?
3062732,0,#NAME?
3062739,0,#NAME?
3062741,0,#NAME?
3062749,0,#NAME?
3062791,0,#NAME?
3062799,0,#NAME?
3062910,0,#NAME?
3062920,0,#NAME?
3062930,0,#NAME?
3062991,100,#NAME?
3062991,200,#NAME?
3062999,100,#NAME?
3062999,200,#NAME?
3071110,0,#NAME?
3071120,0,#NAME?
3071910,0,#NAME?
3071920,0,#NAME?
3071930,0,#NAME?
3072110,0,#NAME?
3072120,0,#NAME?
3072910,0,#NAME?
3072920,0,#NAME?
3073110,0,#NAME?
3073120,0,#NAME?
3073910,0,#NAME?
3073920,0,#NAME?
3074110,0,#NAME?
3074120,0,#NAME?
3074910,0,#NAME?
3074920,0,#NAME?
3074930,0,#NAME?
3075110,0,#NAME?
3075120,0,#NAME?
3075910,0,#NAME?
3075920,0,#NAME?
3075930,0,#NAME?
3076010,0,#NAME?
3076020,0,#NAME?
3076030,0,#NAME?
3077110,0,#NAME?
3077120,0,#NAME?
3077910,0,#NAME?
3077920,0,"- - - Dried, salted or in brine; smoked"
3078110,0,#NAME?
3078120,0,#NAME?
3078910,0,#NAME?
3078920,0,"- - - Dried, salted or in brine; smoked"
3079110,0,#NAME?
3079120,0,#NAME?
3079910,0,#NAME?
3079920,0,"- - - Dried, salted or in brine; smoked"
3079990,0,#NAME?
3081110,0,#NAME?
3081120,0,#NAME?
3081910,0,#NAME?
3081920,0,#NAME?
3081930,0,#NAME?
3082110,0,#NAME?
3082120,0,#NAME?
3082910,0,#NAME?
3082920,0,#NAME?
3082930,0,#NAME?
3083010,0,#NAME?
3083020,0,#NAME?
3083030,0,#NAME?
3083040,0,#NAME?
3083050,0,#NAME?
3089010,0,#NAME?
3089020,0,#NAME?
3089030,0,#NAME?
3089040,0,#NAME?
3089050,0,#NAME?
3089090,0,#NAME?
4011010,0,#NAME?
4011090,0,#NAME?
4012010,0,#NAME?
4012090,0,#NAME?
4014010,0,#NAME?
4014020,0,#NAME?
4014090,0,#NAME?
4015010,0,#NAME?
4015090,0,#NAME?
4021041,0,- - In containers of a gross weight of 20 kg or more
4021049,0,#NAME?
4021091,0,- - In containers of a gross weight of 20 kg or more
4021099,0,#NAME?
4022120,0,- - -In containers of a gross weight of 20 kg or more
4022190,0,#NAME?
4022920,0,- - - In containers of a gross weight of 20 kg or more
4022990,0,#NAME?
4029100,0,#NAME?
4029900,0,#NAME?
4031020,0,#NAME?
4031090,0,#NAME?
4039010,0,#NAME?
4039090,0,#NAME?
4041000,0,#NAME?
4049000,0,#NAME?
4051000,0,#NAME?
4052000,0,#NAME?
4059010,0,#NAME?
4059020,0,#NAME?
4059030,0,#NAME?
